               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.038113,            0.081262,            0.032247,             0.60707,             0.72222,             0.69999,             0.38317,            0.035313,             0.17526,            0.031499,            0.004654,            0.004654,            0.004654
                 164,            0.039755,            0.080698,            0.031739,             0.57708,             0.74566,             0.68397,             0.36972,            0.037108,             0.17643,            0.031307,            0.004621,            0.004621,            0.004621
                 165,            0.040321,            0.079208,            0.030792,             0.62474,             0.74487,             0.70418,             0.39724,            0.036139,             0.17541,            0.031239,            0.004588,            0.004588,            0.004588
                 166,            0.036852,            0.080791,            0.030682,             0.63956,             0.71483,             0.71467,             0.41208,            0.034211,             0.17588,            0.031092,            0.004555,            0.004555,            0.004555
                 167,            0.037519,            0.079873,            0.029316,             0.62219,             0.75202,             0.72628,             0.39304,            0.037356,             0.17701,            0.031036,            0.004522,            0.004522,            0.004522
                 168,            0.039913,              0.0778,            0.029467,             0.63441,             0.73654,             0.71431,             0.40708,             0.03504,             0.17274,            0.030888,            0.004489,            0.004489,            0.004489
                 169,             0.03664,            0.075754,            0.028839,             0.61622,             0.73188,             0.72674,             0.42522,            0.034382,             0.17285,            0.030864,            0.004456,            0.004456,            0.004456
                 170,            0.037232,            0.076654,            0.030608,             0.53204,             0.74286,              0.7269,             0.39919,            0.038787,             0.17701,            0.030573,            0.004423,            0.004423,            0.004423
                 171,            0.040005,            0.079176,            0.029866,             0.51628,             0.74948,             0.73351,             0.40695,            0.035938,             0.17303,            0.030588,             0.00439,             0.00439,             0.00439
                 172,            0.037902,            0.077917,             0.02958,             0.55009,             0.74634,             0.72755,             0.40962,            0.037198,             0.17545,            0.030343,            0.004357,            0.004357,            0.004357
                 173,            0.038813,            0.081803,            0.029758,             0.56512,             0.72015,             0.73544,              0.4241,            0.034962,             0.17464,            0.030434,            0.004324,            0.004324,            0.004324
                 174,            0.036533,            0.075736,            0.028459,             0.54993,             0.76196,              0.7314,             0.41504,            0.035113,             0.17267,            0.030235,            0.004291,            0.004291,            0.004291
                 175,            0.036944,            0.075495,            0.030232,             0.52172,             0.76093,             0.74808,             0.43271,            0.036105,             0.17606,            0.030075,            0.004258,            0.004258,            0.004258
                 176,            0.038021,             0.07986,            0.029444,             0.52972,             0.74158,              0.7417,             0.43049,            0.035014,             0.17339,            0.030118,            0.004225,            0.004225,            0.004225
                 177,            0.037608,            0.076895,             0.02968,             0.51647,             0.76126,             0.74326,             0.43805,            0.034775,             0.17349,            0.030141,            0.004192,            0.004192,            0.004192
                 178,            0.036049,            0.078261,            0.028267,             0.54395,               0.738,             0.74446,             0.42313,             0.03641,              0.1779,            0.029949,            0.004159,            0.004159,            0.004159
                 179,            0.037716,            0.082569,            0.028448,             0.53375,             0.74273,             0.73532,             0.42486,            0.035835,             0.17534,            0.029821,            0.004126,            0.004126,            0.004126
                 180,             0.03701,            0.080019,            0.029398,             0.53944,             0.75569,             0.73632,             0.43946,             0.03453,             0.17252,            0.029737,            0.004093,            0.004093,            0.004093
                 181,            0.035884,            0.078579,            0.029202,             0.52874,             0.78833,              0.7359,             0.41554,            0.036548,             0.17624,            0.029621,             0.00406,             0.00406,             0.00406
                 182,            0.038326,            0.077866,            0.028847,             0.52554,             0.79913,             0.73922,             0.42096,            0.035737,             0.17364,            0.029609,            0.004027,            0.004027,            0.004027
                 183,            0.037128,            0.078732,            0.027944,             0.50049,             0.79906,             0.72591,             0.42375,            0.035297,             0.17358,             0.02963,            0.003994,            0.003994,            0.003994
                 184,            0.037018,            0.076688,            0.029025,             0.47622,             0.79467,             0.71105,             0.36854,            0.040103,             0.17645,            0.029546,            0.003961,            0.003961,            0.003961
                 185,            0.039777,            0.073685,            0.027234,             0.51109,             0.77673,              0.7258,             0.41153,            0.035078,             0.17295,            0.029402,            0.003928,            0.003928,            0.003928
                 186,            0.035295,              0.0773,            0.027774,             0.50841,             0.77476,             0.72448,             0.42069,            0.034993,             0.17422,            0.029229,            0.003895,            0.003895,            0.003895
                 187,            0.036649,            0.079007,            0.028048,             0.46767,              0.7963,             0.71251,             0.39905,            0.037551,             0.17517,            0.029123,            0.003862,            0.003862,            0.003862
                 188,            0.038428,            0.078483,            0.027318,              0.5053,              0.7846,             0.73279,             0.43101,            0.034969,             0.17385,             0.02889,            0.003829,            0.003829,            0.003829
                 189,            0.035143,            0.073794,            0.026107,             0.52447,             0.78765,             0.74088,             0.42743,            0.034804,             0.17451,            0.028716,            0.003796,            0.003796,            0.003796
                 190,            0.036149,            0.077127,            0.027945,             0.55503,             0.77502,             0.72419,             0.40275,            0.037381,              0.1786,            0.028484,            0.003763,            0.003763,            0.003763
                 191,             0.03806,             0.07718,            0.025906,             0.53679,             0.80301,             0.74355,             0.40671,            0.036117,             0.17551,            0.028391,             0.00373,             0.00373,             0.00373
                 192,            0.036317,            0.079328,             0.02803,             0.55336,              0.7791,             0.73411,             0.42561,            0.034748,             0.17497,            0.028316,            0.003697,            0.003697,            0.003697
                 193,            0.036325,            0.079472,            0.027264,             0.52085,             0.76259,             0.71642,             0.38779,            0.038516,             0.17814,             0.02857,            0.003664,            0.003664,            0.003664
                 194,            0.039687,            0.080211,            0.026728,             0.53365,             0.77445,             0.72887,             0.42161,            0.035445,             0.17565,            0.028476,            0.003631,            0.003631,            0.003631
                 195,            0.036226,            0.078768,            0.026392,                0.59,             0.75926,             0.73931,             0.42923,            0.034366,             0.17485,            0.028363,            0.003598,            0.003598,            0.003598
                 196,            0.036955,            0.076806,            0.026766,             0.60583,             0.75962,             0.74177,             0.41538,            0.037118,             0.17758,            0.028382,            0.003565,            0.003565,            0.003565
                 197,            0.038593,            0.077627,            0.027423,              0.6173,             0.74375,             0.74504,             0.41827,            0.035572,             0.17513,            0.028326,            0.003532,            0.003532,            0.003532
                 198,            0.035563,            0.076255,             0.02652,             0.61839,             0.74879,             0.75594,             0.43464,            0.034544,             0.17419,            0.028296,            0.003499,            0.003499,            0.003499
                 199,            0.036083,            0.076633,             0.02678,             0.62515,             0.73677,             0.76981,             0.44376,            0.036528,             0.17665,            0.028439,            0.003466,            0.003466,            0.003466
                 200,            0.036955,            0.077214,            0.025895,              0.5938,             0.79086,             0.75792,             0.43982,            0.034755,             0.17445,            0.028477,            0.003433,            0.003433,            0.003433
                 201,            0.034654,            0.073374,            0.026445,             0.60937,             0.78432,              0.7506,             0.44492,            0.034418,             0.17296,             0.02838,              0.0034,              0.0034,              0.0034
                 202,            0.036555,            0.078578,            0.026027,             0.61138,             0.79646,             0.75324,             0.42119,            0.036348,             0.17773,            0.028223,            0.003367,            0.003367,            0.003367
                 203,            0.038341,            0.076151,            0.027523,             0.63313,             0.77468,             0.76456,             0.42654,            0.036408,             0.17701,             0.02813,            0.003334,            0.003334,            0.003334
                 204,            0.035854,            0.077177,            0.026515,             0.61722,             0.77707,             0.75447,             0.42746,            0.036532,             0.17786,            0.027786,            0.003301,            0.003301,            0.003301
                 205,            0.037889,            0.075537,            0.025505,              0.6426,             0.74753,             0.76216,              0.4349,            0.035066,             0.17396,             0.02774,            0.003268,            0.003268,            0.003268
                 206,            0.035678,             0.07734,            0.026172,             0.65843,             0.73962,             0.76201,             0.43297,            0.035549,             0.17513,             0.02756,            0.003235,            0.003235,            0.003235
                 207,            0.035127,            0.075089,            0.026841,             0.62689,             0.76522,             0.77462,             0.42744,            0.035976,             0.17532,            0.027296,            0.003202,            0.003202,            0.003202
                 208,            0.036574,            0.077583,            0.025508,              0.6297,             0.74859,             0.76269,             0.44044,            0.034989,             0.17366,            0.027155,            0.003169,            0.003169,            0.003169
                 209,            0.035674,            0.074829,            0.025779,             0.63092,             0.76464,             0.77795,             0.44705,            0.034517,             0.17325,            0.027026,            0.003136,            0.003136,            0.003136
                 210,            0.035589,            0.078277,            0.025364,             0.63013,             0.76025,             0.77231,             0.43416,            0.035396,             0.17301,             0.02695,            0.003103,            0.003103,            0.003103
                 211,            0.036293,            0.072814,            0.025402,             0.64683,             0.78279,              0.7884,             0.44441,             0.03527,             0.17255,            0.026898,             0.00307,             0.00307,             0.00307
                 212,            0.036371,            0.074093,            0.024029,             0.64993,              0.7796,             0.78839,             0.46092,            0.034843,             0.17427,            0.026846,            0.003037,            0.003037,            0.003037
                 213,            0.036048,            0.081655,            0.026235,             0.64464,              0.7672,             0.78446,             0.42071,            0.036508,              0.1735,            0.027056,            0.003004,            0.003004,            0.003004
                 214,            0.037778,             0.08362,            0.026432,             0.63289,             0.75742,             0.78048,             0.46306,             0.03421,             0.17194,              0.0268,            0.002971,            0.002971,            0.002971
                 215,            0.035889,            0.077462,             0.02595,             0.64088,             0.76408,             0.79407,             0.46112,            0.034979,             0.17322,            0.026803,            0.002938,            0.002938,            0.002938
                 216,            0.035237,            0.073446,            0.024005,              0.6343,             0.75217,             0.78621,             0.42167,            0.037308,               0.177,            0.026434,            0.002905,            0.002905,            0.002905
                 217,            0.038186,             0.07615,            0.023476,             0.63501,             0.77689,             0.79319,             0.44657,            0.035042,             0.17356,             0.02638,            0.002872,            0.002872,            0.002872
                 218,             0.03586,            0.077851,            0.026078,             0.62127,             0.77651,             0.79343,             0.46266,            0.034079,             0.17266,            0.026384,            0.002839,            0.002839,            0.002839
                 219,            0.035913,            0.080291,            0.025573,             0.63582,             0.76872,             0.79507,             0.43189,            0.036048,              0.1765,            0.026542,            0.002806,            0.002806,            0.002806
                 220,            0.037042,            0.077941,            0.025794,             0.58753,             0.75776,             0.79273,             0.45083,            0.034413,             0.17341,            0.026482,            0.002773,            0.002773,            0.002773
                 221,            0.035648,            0.076532,            0.025095,             0.61428,             0.74862,             0.79905,             0.45473,             0.03441,             0.17308,             0.02647,             0.00274,             0.00274,             0.00274
                 222,            0.035312,            0.078152,            0.025424,             0.61468,             0.77033,             0.78717,              0.4408,            0.036053,             0.17609,            0.026328,            0.002707,            0.002707,            0.002707
                 223,            0.036217,            0.075437,            0.025391,             0.62749,             0.77186,             0.78859,             0.45192,            0.034926,             0.17411,              0.0264,            0.002674,            0.002674,            0.002674
                 224,            0.035425,            0.068716,            0.024607,             0.60221,              0.7748,             0.78563,             0.45447,            0.034454,             0.17362,            0.026436,            0.002641,            0.002641,            0.002641
                 225,             0.03519,             0.07735,            0.023486,              0.6089,             0.78197,             0.79152,             0.44642,            0.036214,             0.17399,             0.02626,            0.002608,            0.002608,            0.002608
                 226,            0.035844,            0.072514,            0.025146,             0.60952,             0.77788,             0.79668,             0.46935,            0.034553,             0.17285,            0.025982,            0.002575,            0.002575,            0.002575
                 227,            0.034465,            0.072975,            0.023158,             0.61445,             0.76323,             0.80675,             0.47459,            0.034231,             0.17269,            0.025935,            0.002542,            0.002542,            0.002542
                 228,            0.036184,            0.082604,            0.024705,             0.60513,             0.79399,             0.81411,             0.46408,            0.036164,             0.17486,            0.025578,            0.002509,            0.002509,            0.002509
                 229,            0.035984,            0.070518,            0.023328,             0.60968,             0.79457,             0.81916,             0.47951,            0.034691,             0.17309,            0.025446,            0.002476,            0.002476,            0.002476
                 230,            0.033942,            0.071505,            0.023975,             0.64178,             0.79253,             0.82328,             0.47857,            0.034638,             0.17374,            0.025324,            0.002443,            0.002443,            0.002443
                 231,            0.034539,            0.073189,            0.023591,             0.64362,             0.78535,             0.82177,              0.4654,             0.03639,             0.17632,            0.025233,             0.00241,             0.00241,             0.00241
                 232,            0.035747,             0.07139,            0.023305,             0.59954,             0.78567,             0.82649,             0.48155,            0.034553,             0.17435,            0.025224,            0.002377,            0.002377,            0.002377
                 233,            0.034942,             0.07472,            0.024565,             0.62482,             0.77913,             0.81838,             0.48224,            0.034258,             0.17404,            0.025219,            0.002344,            0.002344,            0.002344
                 234,            0.034992,            0.075312,            0.023478,             0.71958,             0.72265,             0.82153,              0.4747,            0.035597,              0.1767,            0.025188,            0.002311,            0.002311,            0.002311
                 235,            0.035716,            0.079664,            0.023343,             0.73001,             0.72716,             0.82355,             0.47803,            0.034478,               0.177,             0.02511,            0.002278,            0.002278,            0.002278
                 236,            0.033772,            0.070499,            0.023522,             0.60977,             0.77354,             0.82459,             0.47575,            0.035392,             0.17555,             0.02478,            0.002245,            0.002245,            0.002245
                 237,            0.036197,            0.075477,             0.02374,             0.69726,             0.74969,             0.82181,             0.47518,            0.034796,             0.17523,            0.024766,            0.002212,            0.002212,            0.002212
                 238,            0.034574,            0.078068,             0.02233,             0.72916,             0.73751,             0.81929,             0.47128,             0.03464,             0.17505,            0.024694,            0.002179,            0.002179,            0.002179
                 239,            0.033046,            0.074888,            0.022691,             0.71071,             0.74109,             0.82348,              0.4737,            0.034877,             0.17615,            0.024606,            0.002146,            0.002146,            0.002146
                 240,             0.03504,            0.075337,            0.023456,             0.70152,             0.75317,             0.82378,             0.47679,              0.0354,             0.17609,            0.024448,            0.002113,            0.002113,            0.002113
                 241,            0.035283,            0.077655,            0.023516,             0.69729,             0.76486,             0.82088,              0.4827,            0.034792,              0.1759,             0.02462,             0.00208,             0.00208,             0.00208
                 242,            0.034297,            0.072438,            0.023749,             0.67644,               0.765,             0.81886,             0.46768,            0.036038,             0.17697,            0.024518,            0.002047,            0.002047,            0.002047
                 243,            0.035455,            0.075134,            0.023034,              0.6433,             0.76248,              0.8112,             0.47529,            0.034811,              0.1754,            0.024569,            0.002014,            0.002014,            0.002014
                 244,            0.034014,            0.077185,            0.022512,             0.68898,             0.76216,             0.81988,             0.48212,            0.034793,             0.17559,            0.024596,            0.001981,            0.001981,            0.001981
                 245,            0.034118,            0.075432,            0.023857,             0.64263,             0.79481,             0.82662,             0.48268,            0.035239,             0.17672,            0.024525,            0.001948,            0.001948,            0.001948
                 246,            0.033937,            0.073604,            0.023544,             0.58305,             0.82543,             0.81855,             0.47382,            0.035165,             0.17654,            0.024477,            0.001915,            0.001915,            0.001915
                 247,            0.033955,            0.075202,            0.022182,              0.6031,             0.83181,             0.82558,              0.4937,            0.034469,             0.17476,            0.024504,            0.001882,            0.001882,            0.001882
                 248,            0.034683,            0.074595,            0.024018,             0.59193,             0.79154,             0.82059,             0.47621,            0.035639,             0.17739,            0.024358,            0.001849,            0.001849,            0.001849
                 249,               0.035,            0.076714,            0.022722,             0.61084,             0.80287,             0.83083,             0.49629,            0.034376,             0.17535,            0.024383,            0.001816,            0.001816,            0.001816
                 250,            0.033819,            0.075153,            0.022784,              0.6517,             0.80552,              0.8348,             0.49991,            0.034262,             0.17419,            0.024377,            0.001783,            0.001783,            0.001783
                 251,            0.034481,             0.07344,            0.022914,              0.6502,             0.79926,             0.83276,             0.49476,            0.034593,             0.17629,            0.024332,             0.00175,             0.00175,             0.00175
                 252,            0.033525,            0.076851,            0.023362,             0.65026,             0.79709,             0.83137,             0.48998,            0.034872,             0.17614,            0.024341,            0.001717,            0.001717,            0.001717
                 253,            0.033345,            0.075896,            0.023737,              0.6554,             0.79247,             0.83393,             0.48688,            0.034534,             0.17513,            0.024545,            0.001684,            0.001684,            0.001684
                 254,            0.033218,            0.071888,             0.02154,              0.6828,             0.78843,             0.83224,             0.48317,            0.034541,             0.17697,            0.024701,            0.001651,            0.001651,            0.001651
                 255,            0.034786,            0.077759,            0.022653,             0.65709,             0.80377,             0.83293,             0.49099,            0.034936,              0.1761,            0.024739,            0.001618,            0.001618,            0.001618
                 256,            0.032845,            0.073876,            0.021626,              0.6893,             0.75991,             0.83193,             0.48824,            0.034602,             0.17593,            0.024698,            0.001585,            0.001585,            0.001585
                 257,            0.034178,            0.075727,            0.021772,             0.61316,             0.80947,             0.83185,             0.47457,            0.035839,             0.17853,            0.024655,            0.001552,            0.001552,            0.001552
                 258,            0.035296,            0.076169,            0.023004,             0.67858,             0.80019,             0.82563,             0.48762,            0.034516,             0.17714,            0.024323,            0.001519,            0.001519,            0.001519
                 259,            0.033265,            0.069889,            0.022637,             0.65914,             0.81172,             0.82606,             0.49482,            0.034255,             0.17695,             0.02424,            0.001486,            0.001486,            0.001486
                 260,            0.034033,            0.072643,            0.021855,             0.64975,             0.82045,             0.82937,             0.48263,            0.035096,             0.17842,            0.024139,            0.001453,            0.001453,            0.001453
                 261,            0.033862,            0.077431,            0.021408,             0.64992,             0.81274,             0.82605,             0.48961,            0.034479,             0.17796,            0.024038,             0.00142,             0.00142,             0.00142
                 262,            0.032994,            0.070495,            0.022499,             0.61777,             0.83021,             0.82915,             0.49481,            0.034538,             0.17866,            0.023944,            0.001387,            0.001387,            0.001387
                 263,            0.034839,            0.076019,            0.022415,             0.59828,             0.82766,             0.83019,             0.48722,            0.034849,             0.17908,            0.023976,            0.001354,            0.001354,            0.001354
                 264,            0.035243,            0.074986,            0.023088,             0.64332,             0.82134,             0.83483,             0.49222,            0.034398,             0.17823,            0.023951,            0.001321,            0.001321,            0.001321
                 265,            0.032343,            0.076225,            0.021304,             0.66279,             0.82013,             0.82893,             0.49587,            0.034341,             0.17844,            0.023975,            0.001288,            0.001288,            0.001288
                 266,            0.033372,            0.075479,            0.022568,             0.68462,              0.7501,             0.82864,             0.48924,             0.03485,             0.17853,            0.024092,            0.001255,            0.001255,            0.001255
                 267,            0.033787,            0.075307,            0.022183,             0.66362,             0.81592,             0.83187,             0.49332,            0.034247,              0.1776,            0.024066,            0.001222,            0.001222,            0.001222
                 268,            0.032432,            0.074189,            0.022307,             0.68271,             0.79405,             0.83915,             0.49541,               0.035,             0.17979,             0.02394,            0.001189,            0.001189,            0.001189
                 269,            0.033032,            0.074765,            0.020873,             0.70266,             0.78597,              0.8414,             0.50208,            0.034446,             0.17861,            0.023876,            0.001156,            0.001156,            0.001156
                 270,            0.032457,            0.070852,            0.021376,             0.67558,              0.8242,             0.83739,             0.49623,            0.034285,              0.1782,            0.023739,            0.001123,            0.001123,            0.001123
                 271,            0.033626,            0.079191,             0.02233,             0.70336,             0.79724,             0.84002,             0.50025,            0.034322,             0.17869,            0.023901,             0.00109,             0.00109,             0.00109
                 272,            0.033379,            0.075529,            0.021289,             0.70182,             0.79065,              0.8393,             0.49305,            0.034598,             0.17976,            0.023843,            0.001057,            0.001057,            0.001057
                 273,            0.032273,            0.073213,            0.020251,             0.68541,             0.80372,             0.84105,             0.49779,            0.034261,             0.17913,            0.023695,            0.001024,            0.001024,            0.001024
                 274,            0.031838,            0.070049,            0.020638,              0.7017,             0.80623,             0.84227,             0.50109,            0.034464,             0.17827,            0.023687,            0.000991,            0.000991,            0.000991
                 275,            0.032793,            0.077644,            0.021656,             0.70669,             0.77821,               0.839,             0.49636,            0.034469,             0.17859,            0.023762,            0.000958,            0.000958,            0.000958
                 276,            0.033347,            0.071377,            0.020624,             0.70859,             0.77483,             0.83857,             0.49856,            0.034379,             0.17839,            0.023647,            0.000925,            0.000925,            0.000925
                 277,            0.032853,            0.074284,            0.021343,             0.69799,             0.79599,             0.84274,              0.5039,            0.034444,             0.17792,             0.02353,            0.000892,            0.000892,            0.000892
                 278,            0.034176,            0.075837,             0.02305,             0.68465,             0.79895,             0.83924,             0.49481,            0.034376,             0.17814,            0.023396,            0.000859,            0.000859,            0.000859
                 279,            0.033045,             0.07392,            0.020642,             0.69593,             0.81187,             0.84457,             0.49999,            0.034361,             0.17804,            0.023269,            0.000826,            0.000826,            0.000826
                 280,            0.033424,             0.07386,            0.020873,             0.68864,               0.819,             0.84527,             0.50417,            0.034217,             0.17838,              0.0232,            0.000793,            0.000793,            0.000793
                 281,            0.033803,            0.072298,             0.02101,             0.68794,             0.82195,             0.84679,             0.50077,            0.034419,             0.17915,            0.023032,             0.00076,             0.00076,             0.00076
                 282,            0.033252,            0.071079,            0.022768,             0.68324,             0.83545,              0.8466,             0.49749,            0.034681,             0.18032,            0.022989,            0.000727,            0.000727,            0.000727
                 283,             0.03282,            0.072692,            0.021281,             0.69893,             0.82057,             0.84682,             0.50116,            0.034514,             0.17983,            0.023159,            0.000694,            0.000694,            0.000694
                 284,             0.03375,            0.079318,            0.021355,              0.6934,             0.82236,              0.8471,             0.50048,            0.034389,             0.17911,            0.023041,            0.000661,            0.000661,            0.000661
                 285,             0.03284,            0.071921,            0.021347,             0.69375,             0.81479,             0.84586,             0.50421,            0.034308,             0.17878,            0.023196,            0.000628,            0.000628,            0.000628
                 286,            0.032994,            0.074514,            0.021653,             0.70284,             0.81574,             0.84937,             0.50402,            0.034308,             0.17853,            0.023103,            0.000595,            0.000595,            0.000595
                 287,            0.032604,            0.066258,            0.019981,              0.6967,             0.81737,             0.84398,             0.50248,            0.034273,             0.17868,            0.023071,            0.000562,            0.000562,            0.000562
                 288,            0.032746,            0.074994,            0.021165,             0.70194,             0.82148,             0.84525,             0.50158,             0.03422,             0.17839,            0.023121,            0.000529,            0.000529,            0.000529
                 289,            0.032855,            0.071185,             0.02017,             0.70072,             0.82704,              0.8496,             0.50269,            0.034213,             0.17789,            0.023188,            0.000496,            0.000496,            0.000496
                 290,            0.033283,            0.078383,            0.021083,             0.69464,             0.82283,             0.84482,             0.50135,            0.034207,             0.17719,            0.023226,            0.000463,            0.000463,            0.000463
                 291,            0.032805,            0.070517,            0.020577,             0.68514,             0.81679,             0.84429,             0.50221,            0.034307,             0.17709,            0.023331,             0.00043,             0.00043,             0.00043
                 292,            0.032068,            0.069962,            0.020528,             0.69781,             0.82823,             0.84322,             0.49722,            0.034334,              0.1769,            0.023304,            0.000397,            0.000397,            0.000397
                 293,            0.032735,            0.074895,             0.02122,             0.69161,             0.81516,             0.85104,             0.50509,            0.034353,             0.17707,            0.023288,            0.000364,            0.000364,            0.000364
                 294,            0.032904,            0.068973,            0.020589,             0.68179,              0.8207,             0.85105,             0.50282,            0.034306,               0.177,            0.023247,            0.000331,            0.000331,            0.000331
                 295,            0.033632,            0.071266,            0.020066,             0.69598,             0.82714,             0.85214,             0.50339,            0.034363,             0.17709,            0.023236,            0.000298,            0.000298,            0.000298
                 296,            0.033049,            0.070257,            0.020989,             0.68303,             0.83193,             0.85222,             0.50223,            0.034419,             0.17744,             0.02323,            0.000265,            0.000265,            0.000265
                 297,            0.032304,            0.073274,            0.020534,             0.69164,              0.8295,             0.85355,             0.50603,            0.034428,             0.17711,            0.023172,            0.000232,            0.000232,            0.000232
                 298,            0.032804,            0.073973,            0.020759,              0.6905,             0.82617,             0.85255,             0.50089,            0.034456,             0.17737,            0.023142,            0.000199,            0.000199,            0.000199
                 299,            0.032127,            0.067855,            0.020047,             0.71791,              0.8295,             0.85358,              0.5028,            0.034461,             0.17757,             0.02317,            0.000166,            0.000166,            0.000166
