               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 321,            0.033146,            0.078091,            0.011363,             0.84315,             0.93878,             0.95228,             0.57869,            0.033423,             0.17784,            0.014252,             0.00208,             0.00208,             0.00208
                 322,             0.03192,             0.07348,             0.01153,             0.84009,             0.94922,             0.95502,             0.57551,             0.03335,             0.17804,             0.01399,           0.0020553,           0.0020553,           0.0020553
                 323,            0.033432,            0.080559,            0.011733,             0.86505,             0.92279,             0.95796,             0.57921,            0.033062,             0.17761,            0.013851,           0.0020305,           0.0020305,           0.0020305
                 324,            0.031867,            0.076432,            0.010746,             0.83687,             0.96702,              0.9575,             0.58119,             0.03358,             0.17861,            0.014067,           0.0020058,           0.0020058,           0.0020058
                 325,            0.032821,            0.080545,            0.011833,             0.84604,             0.95759,             0.95552,             0.57906,            0.032881,             0.17892,             0.01411,            0.001981,            0.001981,            0.001981
                 326,            0.032882,             0.07488,            0.012404,             0.85959,             0.94775,             0.95231,             0.57835,            0.033576,             0.18138,            0.014127,           0.0019563,           0.0019563,           0.0019563
                 327,            0.033027,            0.080886,            0.011957,             0.86673,              0.9612,             0.95158,             0.58367,            0.033255,             0.18053,            0.014236,           0.0019315,           0.0019315,           0.0019315
                 328,            0.033592,            0.081971,            0.011736,              0.8642,             0.96052,             0.95197,             0.57804,            0.032916,             0.17924,            0.014191,           0.0019068,           0.0019068,           0.0019068
                 329,            0.033352,            0.077099,            0.012008,             0.87054,             0.94136,             0.94685,             0.57239,            0.033617,             0.17941,            0.013759,            0.001882,            0.001882,            0.001882
                 330,            0.032452,            0.076797,            0.011366,             0.87363,             0.91882,             0.94493,             0.58015,            0.032605,              0.1783,            0.013624,           0.0018572,           0.0018572,           0.0018572
                 331,            0.031242,            0.071831,            0.010186,             0.87989,             0.91451,             0.94135,             0.57127,            0.033714,             0.17917,            0.013817,           0.0018325,           0.0018325,           0.0018325
                 332,             0.03255,            0.082619,            0.012009,             0.88484,             0.90184,             0.94871,             0.58366,            0.033317,             0.17802,            0.013848,           0.0018077,           0.0018077,           0.0018077
                 333,            0.032815,            0.079717,            0.011594,             0.89081,             0.89412,             0.95052,             0.59107,             0.03274,              0.1773,            0.014027,            0.001783,            0.001783,            0.001783
                 334,              0.0313,            0.076561,            0.010673,             0.89389,             0.92318,             0.95361,             0.57589,            0.033923,             0.17944,            0.014207,           0.0017582,           0.0017582,           0.0017582
                 335,            0.032331,            0.078596,            0.010822,             0.89002,              0.9278,             0.95294,              0.5933,            0.032644,             0.17826,            0.014173,           0.0017335,           0.0017335,           0.0017335
                 336,            0.031415,            0.077474,             0.01131,             0.90121,             0.91139,             0.95169,             0.58381,            0.032572,             0.17686,             0.01373,           0.0017087,           0.0017087,           0.0017087
                 337,            0.030635,            0.075906,            0.009597,             0.89533,             0.91237,             0.95274,             0.58752,            0.032376,             0.17631,            0.013606,            0.001684,            0.001684,            0.001684
                 338,            0.032232,            0.079184,            0.011776,             0.89818,             0.95542,             0.95348,             0.57854,            0.033103,             0.17806,            0.012942,           0.0016592,           0.0016592,           0.0016592
                 339,             0.03133,            0.077332,            0.011324,             0.88017,             0.93619,             0.95163,             0.58771,            0.032806,             0.17772,            0.012821,           0.0016345,           0.0016345,           0.0016345
                 340,            0.032035,            0.078334,            0.010742,                0.91,             0.94357,             0.95844,             0.58166,            0.032667,             0.17807,            0.012664,           0.0016097,           0.0016097,           0.0016097
                 341,            0.031669,            0.078901,            0.010502,              0.8951,             0.95388,             0.95552,             0.57643,            0.033116,             0.17944,            0.012641,            0.001585,            0.001585,            0.001585
                 342,            0.031389,            0.076861,            0.010417,             0.88711,             0.94293,             0.95444,             0.57986,            0.032824,             0.17797,            0.012775,           0.0015602,           0.0015602,           0.0015602
                 343,            0.032565,            0.079164,            0.010556,             0.88564,             0.93689,             0.95567,             0.57623,            0.033358,             0.17935,            0.012771,           0.0015355,           0.0015355,           0.0015355
                 344,            0.032456,             0.07822,            0.011161,             0.89386,             0.93624,             0.95112,             0.58047,            0.032995,             0.17949,            0.012888,           0.0015107,           0.0015107,           0.0015107
                 345,            0.033055,            0.073814,            0.011119,             0.89141,             0.93073,             0.95126,              0.5721,            0.033758,             0.18074,            0.012849,            0.001486,            0.001486,            0.001486
                 346,             0.03097,            0.073389,           0.0096083,             0.89898,             0.93985,             0.95134,             0.58033,            0.033481,             0.17941,             0.01266,           0.0014612,           0.0014612,           0.0014612
                 347,            0.032275,            0.075213,            0.010819,             0.89512,             0.93032,             0.95428,             0.58388,            0.033071,             0.17884,            0.012689,           0.0014365,           0.0014365,           0.0014365
                 348,            0.032397,            0.077338,             0.01191,             0.88618,             0.93412,             0.95494,             0.58376,            0.033257,             0.18026,            0.012656,           0.0014117,           0.0014117,           0.0014117
                 349,            0.030637,            0.074643,            0.010063,             0.89393,             0.94522,             0.95526,             0.58098,            0.033111,             0.18067,             0.01249,            0.001387,            0.001387,            0.001387
                 350,            0.032003,             0.07473,            0.010441,             0.89848,             0.94198,             0.95517,              0.5874,            0.032906,             0.17975,            0.012518,           0.0013622,           0.0013622,           0.0013622
                 351,            0.030937,            0.074021,            0.010417,             0.90369,             0.94738,             0.95652,             0.58577,            0.033211,             0.18215,            0.012662,           0.0013375,           0.0013375,           0.0013375
                 352,            0.031154,            0.073077,            0.010175,             0.90426,             0.94479,             0.95887,              0.5943,            0.032709,             0.18034,            0.012615,           0.0013128,           0.0013128,           0.0013128
                 353,            0.032103,            0.078266,            0.010014,             0.90263,             0.94119,             0.95633,             0.58561,            0.033028,              0.1809,            0.012582,            0.001288,            0.001288,            0.001288
                 354,            0.030873,             0.07043,            0.010252,             0.88341,             0.92758,             0.95531,             0.57605,            0.033208,             0.18031,            0.012613,           0.0012633,           0.0012633,           0.0012633
                 355,            0.031911,            0.076574,            0.011549,             0.88871,             0.92659,              0.9547,             0.58471,            0.032766,             0.17979,            0.012588,           0.0012385,           0.0012385,           0.0012385
                 356,            0.031669,            0.078717,           0.0099563,              0.8808,             0.93318,             0.95498,             0.58236,            0.032961,             0.18022,            0.012635,           0.0012138,           0.0012138,           0.0012138
                 357,            0.031559,            0.071364,             0.01202,             0.88193,             0.94347,             0.95345,             0.58297,            0.032886,              0.1814,            0.012705,            0.001189,            0.001189,            0.001189
                 358,            0.030805,            0.076357,            0.010128,             0.88143,             0.93987,             0.95505,             0.58475,            0.032943,             0.18169,            0.013137,           0.0011643,           0.0011643,           0.0011643
                 359,            0.031647,            0.075149,            0.010279,             0.86952,              0.9563,             0.95436,             0.58791,            0.032761,             0.18146,            0.013117,           0.0011395,           0.0011395,           0.0011395
                 360,             0.03118,            0.070288,            0.010167,             0.86014,             0.95439,             0.95412,             0.58266,            0.032844,             0.18168,            0.012992,           0.0011148,           0.0011148,           0.0011148
                 361,            0.030904,            0.074641,            0.010737,             0.91706,             0.89744,             0.95431,             0.58199,            0.032764,             0.18127,            0.012826,             0.00109,             0.00109,             0.00109
                 362,            0.031123,            0.075125,            0.010094,             0.91827,             0.89381,             0.95558,             0.58158,            0.032655,             0.18037,             0.01285,           0.0010653,           0.0010653,           0.0010653
                 363,            0.030503,            0.075854,           0.0098332,             0.91292,             0.89758,             0.95724,             0.58916,            0.032601,             0.18051,            0.012621,           0.0010405,           0.0010405,           0.0010405
                 364,            0.031053,            0.075796,            0.011075,             0.87397,               0.938,             0.95798,             0.58586,            0.032697,             0.18196,            0.012617,           0.0010158,           0.0010158,           0.0010158
                 365,            0.031774,             0.07444,            0.010116,              0.8705,             0.93729,             0.95486,             0.58426,            0.032862,             0.18246,            0.012852,            0.000991,            0.000991,            0.000991
                 366,            0.030437,            0.072168,            0.010613,             0.88322,              0.9405,              0.9559,             0.58693,            0.032873,             0.18226,            0.012569,          0.00096625,          0.00096625,          0.00096625
                 367,            0.031338,            0.078723,            0.010221,              0.8892,             0.93115,             0.95519,             0.58431,            0.033061,             0.18263,            0.012592,           0.0009415,           0.0009415,           0.0009415
                 368,            0.031071,            0.073691,            0.010295,             0.88047,             0.91497,             0.95568,             0.58242,            0.032846,             0.18224,             0.01252,          0.00091675,          0.00091675,          0.00091675
                 369,            0.030448,            0.071149,           0.0094473,             0.88871,             0.91473,             0.95659,             0.58648,            0.032862,               0.182,            0.012416,            0.000892,            0.000892,            0.000892
                 370,            0.031249,            0.072131,            0.011572,             0.89421,              0.9207,             0.95721,             0.57631,            0.033095,             0.18231,            0.012423,          0.00086725,          0.00086725,          0.00086725
                 371,            0.030018,            0.070347,            0.010049,             0.88367,             0.93156,             0.95712,              0.5868,            0.032844,              0.1816,            0.012316,           0.0008425,           0.0008425,           0.0008425
                 372,            0.030959,            0.069415,            0.011103,             0.88583,             0.92917,             0.95847,              0.5868,            0.032938,             0.18151,            0.012228,          0.00081775,          0.00081775,          0.00081775
                 373,            0.031341,            0.075192,            0.010686,             0.86557,             0.94501,             0.95576,               0.583,            0.032838,             0.18125,            0.012312,            0.000793,            0.000793,            0.000793
                 374,            0.030113,            0.077927,             0.01004,               0.864,             0.93966,             0.95588,             0.58076,            0.032754,             0.18083,            0.012595,          0.00076825,          0.00076825,          0.00076825
                 375,            0.030848,               0.073,           0.0099349,             0.87766,             0.94114,             0.95546,             0.57602,            0.032837,             0.18156,            0.012646,           0.0007435,           0.0007435,           0.0007435
                 376,            0.031649,            0.079503,            0.010649,             0.87701,             0.93607,             0.95702,             0.57439,            0.032854,             0.18178,             0.01229,          0.00071875,          0.00071875,          0.00071875
                 377,              0.0301,            0.072132,           0.0096587,             0.88309,             0.93578,             0.95539,             0.57284,            0.032761,             0.18109,             0.01249,            0.000694,            0.000694,            0.000694
                 378,            0.029758,            0.069211,           0.0088585,              0.8836,             0.93935,             0.95693,             0.58155,            0.032783,             0.18032,            0.012528,          0.00066925,          0.00066925,          0.00066925
                 379,            0.030644,            0.075352,            0.010098,             0.88295,             0.93919,             0.95517,             0.57869,            0.032751,             0.18022,            0.012641,           0.0006445,           0.0006445,           0.0006445
                 380,            0.029794,            0.073106,           0.0094088,             0.89015,             0.93636,             0.95929,             0.57898,            0.032723,             0.17999,            0.012394,          0.00061975,          0.00061975,          0.00061975
                 381,            0.030729,            0.074647,           0.0098042,             0.87887,              0.9376,             0.95639,             0.57981,            0.032621,              0.1806,            0.012558,            0.000595,            0.000595,            0.000595
                 382,            0.030753,            0.076755,           0.0099688,             0.88444,             0.93643,             0.95636,              0.5792,            0.032661,             0.18083,            0.012318,          0.00057025,          0.00057025,          0.00057025
                 383,            0.029851,            0.071601,             0.00931,             0.89515,             0.93059,             0.95829,             0.58658,            0.032459,             0.18013,            0.012098,           0.0005455,           0.0005455,           0.0005455
                 384,            0.030862,            0.076216,            0.010848,             0.88108,             0.93922,             0.95874,             0.59371,            0.032433,             0.18012,            0.011904,          0.00052075,          0.00052075,          0.00052075
                 385,            0.029697,            0.072952,           0.0094703,              0.8807,              0.9437,              0.9599,             0.58672,            0.032489,             0.17982,            0.012045,            0.000496,            0.000496,            0.000496
                 386,            0.030348,            0.074077,           0.0097728,             0.87106,             0.94595,             0.96132,              0.5842,            0.032484,              0.1799,            0.012035,          0.00047125,          0.00047125,          0.00047125
                 387,            0.031311,            0.078743,            0.010206,             0.87159,             0.94562,             0.96081,             0.58426,            0.032417,              0.1799,            0.012109,           0.0004465,           0.0004465,           0.0004465
                 388,             0.03075,            0.071225,            0.010093,             0.90614,             0.91495,             0.96011,             0.58665,            0.032585,             0.18071,            0.012045,          0.00042175,          0.00042175,          0.00042175
                 389,             0.03083,             0.07374,            0.009932,             0.91448,             0.91953,             0.96093,             0.58878,            0.032647,             0.18079,            0.011823,            0.000397,            0.000397,            0.000397
                 390,            0.031998,            0.076622,            0.011891,             0.91315,             0.90767,             0.95913,             0.58575,            0.032629,             0.18105,            0.011909,          0.00037225,          0.00037225,          0.00037225
                 391,            0.030397,              0.0737,            0.010172,             0.91691,             0.90645,             0.96243,             0.58895,            0.032608,             0.18135,            0.011897,           0.0003475,           0.0003475,           0.0003475
                 392,            0.029731,            0.072382,            0.010345,             0.92132,             0.90357,             0.96462,             0.59452,            0.032556,             0.18099,            0.011924,          0.00032275,          0.00032275,          0.00032275
                 393,            0.030029,            0.071486,           0.0090742,             0.91985,             0.90119,             0.96151,             0.58787,             0.03261,             0.18083,            0.012013,            0.000298,            0.000298,            0.000298
                 394,            0.029458,            0.070363,           0.0089142,             0.91473,             0.90081,              0.9637,             0.58951,            0.032626,             0.18062,            0.012248,          0.00027325,          0.00027325,          0.00027325
                 395,            0.030884,            0.076265,            0.011169,             0.92636,             0.89866,             0.96259,             0.58384,            0.032629,             0.18123,             0.01211,           0.0002485,           0.0002485,           0.0002485
                 396,            0.030921,            0.078046,            0.010065,             0.93341,              0.8949,             0.96281,             0.58548,            0.032582,             0.18122,            0.012082,          0.00022375,          0.00022375,          0.00022375
                 397,            0.030159,            0.075144,            0.010069,             0.92384,             0.89608,             0.96367,             0.59046,            0.032513,             0.18051,            0.012106,            0.000199,            0.000199,            0.000199
                 398,            0.030597,            0.076812,            0.010627,             0.87326,             0.93951,             0.96414,             0.58633,            0.032535,             0.18046,            0.012101,          0.00017425,          0.00017425,          0.00017425
                 399,            0.030126,               0.074,           0.0097121,             0.92035,             0.89431,             0.96318,             0.58798,             0.03252,             0.18038,            0.012172,           0.0001495,           0.0001495,           0.0001495
