               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 167,            0.037519,            0.079873,            0.029316,             0.61346,             0.64759,              0.7083,             0.38735,            0.036892,             0.17538,            0.029423,            0.004522,            0.004522,            0.004522
                 168,            0.039913,              0.0778,            0.029467,              0.6183,             0.64959,             0.69524,             0.39727,            0.034809,             0.17161,            0.029306,            0.004489,            0.004489,            0.004489
                 169,             0.03664,            0.075754,            0.028839,             0.63325,              0.6892,             0.70674,             0.41724,            0.033832,             0.17139,            0.029271,            0.004456,            0.004456,            0.004456
                 170,            0.037232,            0.076654,            0.030608,             0.52174,             0.70851,             0.71093,             0.39608,            0.038686,             0.17611,            0.029047,            0.004423,            0.004423,            0.004423
                 171,            0.040005,            0.079176,            0.029866,             0.51379,             0.71528,              0.7107,             0.40468,              0.0355,             0.17121,            0.028999,             0.00439,             0.00439,             0.00439
                 172,            0.037902,            0.077917,             0.02958,             0.60385,             0.66775,             0.71546,             0.40969,            0.037047,             0.17428,            0.028775,            0.004357,            0.004357,            0.004357
                 173,            0.038813,            0.081803,            0.029758,             0.60529,              0.6702,             0.70186,             0.41265,            0.034482,              0.1728,            0.028821,            0.004324,            0.004324,            0.004324
                 174,            0.036533,            0.075736,            0.028459,             0.58875,             0.61033,             0.71737,             0.41669,            0.034783,             0.17108,            0.028687,            0.004291,            0.004291,            0.004291
                 175,            0.036944,            0.075495,            0.030232,             0.50119,             0.72289,             0.72341,             0.42718,             0.03583,             0.17415,            0.028507,            0.004258,            0.004258,            0.004258
                 176,            0.038021,             0.07986,            0.029444,             0.50402,             0.71966,             0.73144,             0.43267,            0.034794,             0.17181,            0.028591,            0.004225,            0.004225,            0.004225
                 177,            0.037608,            0.076895,             0.02968,             0.52276,             0.75348,             0.72905,             0.43323,            0.034471,             0.17185,            0.028592,            0.004192,            0.004192,            0.004192
                 178,            0.036049,            0.078261,            0.028267,             0.47604,             0.66302,              0.7315,             0.42671,             0.03625,             0.17661,            0.028455,            0.004159,            0.004159,            0.004159
                 179,            0.037716,            0.082569,            0.028448,             0.49057,             0.66667,              0.7152,             0.41986,            0.035683,             0.17447,            0.028268,            0.004126,            0.004126,            0.004126
                 180,             0.03701,            0.080019,            0.029398,             0.53516,             0.72033,             0.72247,             0.43538,            0.034293,              0.1712,            0.028182,            0.004093,            0.004093,            0.004093
                 181,            0.035884,            0.078579,            0.029202,             0.51748,             0.71077,             0.72267,             0.41397,             0.03648,             0.17479,            0.028055,             0.00406,             0.00406,             0.00406
                 182,            0.038326,            0.077866,            0.028847,             0.53269,             0.73897,             0.72579,             0.42401,            0.035512,             0.17181,            0.028035,            0.004027,            0.004027,            0.004027
                 183,            0.037128,            0.078732,            0.027944,             0.54193,              0.7563,             0.71734,             0.42787,            0.034886,             0.17144,            0.028035,            0.003994,            0.003994,            0.003994
                 184,            0.037018,            0.076688,            0.029025,             0.49358,             0.64333,             0.69972,             0.37663,            0.040144,             0.17411,            0.027931,            0.003961,            0.003961,            0.003961
                 185,            0.039777,            0.073685,            0.027234,             0.53909,             0.76985,             0.71658,             0.41858,            0.034751,             0.17064,            0.027795,            0.003928,            0.003928,            0.003928
                 186,            0.035295,              0.0773,            0.027774,             0.53842,             0.76316,             0.71643,             0.42564,            0.034679,             0.17229,            0.027683,            0.003895,            0.003895,            0.003895
                 187,            0.036649,            0.079007,            0.028048,               0.489,             0.77536,             0.70612,             0.40698,            0.037281,             0.17278,            0.027534,            0.003862,            0.003862,            0.003862
                 188,            0.038428,            0.078483,            0.027318,              0.5287,             0.77078,             0.72366,             0.43401,            0.034689,             0.17197,            0.027334,            0.003829,            0.003829,            0.003829
                 189,            0.035143,            0.073794,            0.026107,             0.53177,             0.78108,             0.73108,             0.42871,            0.034476,             0.17271,            0.027178,            0.003796,            0.003796,            0.003796
                 190,            0.036149,            0.077127,            0.027945,             0.55022,             0.74311,             0.70943,             0.40289,            0.037399,             0.17685,            0.026947,            0.003763,            0.003763,            0.003763
                 191,             0.03806,             0.07718,            0.025906,             0.55365,              0.7613,             0.72896,              0.4096,            0.035632,             0.17302,            0.026834,             0.00373,             0.00373,             0.00373
                 192,            0.036317,            0.079328,             0.02803,             0.58224,             0.75262,             0.72712,             0.43068,            0.034587,             0.17269,            0.026755,            0.003697,            0.003697,            0.003697
                 193,            0.036325,            0.079472,            0.027264,             0.54393,              0.7386,             0.70681,             0.39741,            0.037822,             0.17526,             0.02683,            0.003664,            0.003664,            0.003664
                 194,            0.039687,            0.080211,            0.026728,              0.6007,             0.76118,             0.72163,             0.42521,            0.035156,             0.17325,             0.02674,            0.003631,            0.003631,            0.003631
                 195,            0.036226,            0.078768,            0.026392,             0.59968,             0.73362,              0.7317,             0.44146,            0.033858,             0.17208,            0.026632,            0.003598,            0.003598,            0.003598
                 196,            0.036955,            0.076806,            0.026766,              0.6077,              0.7511,             0.73008,             0.42212,            0.037094,             0.17536,            0.026597,            0.003565,            0.003565,            0.003565
                 197,            0.038593,            0.077627,            0.027423,             0.61737,             0.75962,             0.74541,             0.42929,            0.035121,              0.1726,             0.02656,            0.003532,            0.003532,            0.003532
                 198,            0.035563,            0.076255,             0.02652,             0.63042,             0.75715,             0.74381,             0.44074,            0.034067,              0.1718,            0.026487,            0.003499,            0.003499,            0.003499
                 199,            0.036083,            0.076633,             0.02678,             0.62594,             0.74088,             0.76018,             0.44879,            0.036249,             0.17466,            0.026585,            0.003466,            0.003466,            0.003466
                 200,            0.036955,            0.077214,            0.025895,             0.58033,             0.74201,             0.74559,             0.44031,            0.034482,             0.17226,            0.026587,            0.003433,            0.003433,            0.003433
                 201,            0.034654,            0.073374,            0.026445,             0.58726,              0.7584,             0.73976,              0.4477,            0.033874,             0.17075,            0.026503,              0.0034,              0.0034,              0.0034
                 202,            0.036555,            0.078578,            0.026027,             0.58434,             0.73785,             0.73652,             0.42039,            0.036231,             0.17549,            0.026431,            0.003367,            0.003367,            0.003367
                 203,            0.038341,            0.076151,            0.027523,             0.60208,             0.74861,             0.74806,             0.43088,            0.036112,             0.17462,            0.026391,            0.003334,            0.003334,            0.003334
                 204,            0.035854,            0.077177,            0.026515,             0.60427,             0.76506,             0.74387,             0.42736,            0.036105,              0.1751,            0.026108,            0.003301,            0.003301,            0.003301
                 205,            0.037889,            0.075537,            0.025505,             0.60849,             0.74427,             0.74888,              0.4361,             0.03469,             0.17132,            0.026123,            0.003268,            0.003268,            0.003268
                 206,            0.035678,             0.07734,            0.026172,             0.61101,             0.73603,             0.75209,              0.4378,            0.035194,             0.17276,            0.025992,            0.003235,            0.003235,            0.003235
                 207,            0.035127,            0.075089,            0.026841,             0.60917,             0.74482,             0.76192,             0.42822,            0.035695,               0.173,            0.025825,            0.003202,            0.003202,            0.003202
                 208,            0.036574,            0.077583,            0.025508,             0.59908,             0.74559,              0.7517,             0.44198,            0.034627,             0.17182,            0.025701,            0.003169,            0.003169,            0.003169
                 209,            0.035674,            0.074829,            0.025779,             0.60375,             0.76274,             0.76041,             0.44824,            0.034214,             0.17103,            0.025596,            0.003136,            0.003136,            0.003136
                 210,            0.035589,            0.078277,            0.025364,             0.60041,             0.75722,             0.76072,             0.43858,            0.034972,              0.1709,            0.025455,            0.003103,            0.003103,            0.003103
                 211,            0.036293,            0.072814,            0.025402,             0.61336,             0.77043,             0.76546,             0.44187,            0.035012,             0.17007,            0.025361,             0.00307,             0.00307,             0.00307
                 212,            0.036371,            0.074093,            0.024029,             0.61542,             0.77443,             0.77053,             0.45997,            0.034331,             0.17156,            0.025307,            0.003037,            0.003037,            0.003037
                 213,            0.036048,            0.081655,            0.026235,             0.60554,             0.77055,             0.75955,             0.42301,            0.036153,              0.1713,            0.025477,            0.003004,            0.003004,            0.003004
                 214,            0.037778,             0.08362,            0.026432,             0.60767,             0.75972,             0.76198,             0.45643,            0.033993,             0.16994,            0.025275,            0.002971,            0.002971,            0.002971
                 215,            0.035889,            0.077462,             0.02595,             0.59888,             0.77018,             0.77104,             0.45092,            0.034476,             0.17083,            0.025256,            0.002938,            0.002938,            0.002938
                 216,            0.035237,            0.073446,            0.024005,             0.59862,             0.75452,             0.77103,             0.41855,            0.037365,             0.17506,            0.024906,            0.002905,            0.002905,            0.002905
                 217,            0.038186,             0.07615,            0.023476,             0.59651,             0.78214,             0.77401,             0.44702,             0.03471,             0.17137,            0.024838,            0.002872,            0.002872,            0.002872
                 218,             0.03586,            0.077851,            0.026078,             0.59786,             0.77338,             0.77118,             0.45766,            0.033552,             0.17004,            0.024875,            0.002839,            0.002839,            0.002839
                 219,            0.035913,            0.080291,            0.025573,             0.59567,             0.77089,             0.76532,             0.42953,            0.035831,             0.17389,            0.025016,            0.002806,            0.002806,            0.002806
                 220,            0.037042,            0.077941,            0.025794,             0.57937,             0.76524,             0.77424,              0.4519,            0.033878,             0.17037,            0.024971,            0.002773,            0.002773,            0.002773
                 221,            0.035648,            0.076532,            0.025095,             0.64019,             0.75858,             0.78111,             0.45751,            0.033875,              0.1702,            0.024961,             0.00274,             0.00274,             0.00274
                 222,            0.035312,            0.078152,            0.025424,             0.57736,             0.76604,             0.77342,             0.43924,            0.035545,             0.17288,            0.024766,            0.002707,            0.002707,            0.002707
                 223,            0.036217,            0.075437,            0.025391,             0.65054,             0.77822,             0.77822,             0.45855,            0.034294,              0.1709,            0.024782,            0.002674,            0.002674,            0.002674
                 224,            0.035425,            0.068716,            0.024607,             0.64616,             0.78216,             0.77393,             0.45957,            0.033852,             0.17073,            0.024775,            0.002641,            0.002641,            0.002641
                 225,             0.03519,             0.07735,            0.023486,             0.62605,             0.77668,             0.77636,             0.44893,            0.035623,             0.17159,            0.024615,            0.002608,            0.002608,            0.002608
                 226,            0.035844,            0.072514,            0.025146,             0.62179,             0.76763,             0.78335,             0.47066,            0.034313,             0.17103,            0.024406,            0.002575,            0.002575,            0.002575
                 227,            0.034465,            0.072975,            0.023158,             0.61888,              0.7662,             0.78607,             0.47638,            0.033804,             0.17095,            0.024323,            0.002542,            0.002542,            0.002542
                 228,            0.036184,            0.082604,            0.024705,              0.6441,             0.78004,             0.80127,             0.46578,            0.035818,             0.17335,             0.02405,            0.002509,            0.002509,            0.002509
                 229,            0.035984,            0.070518,            0.023328,             0.61746,             0.78589,             0.80034,              0.4826,            0.034134,             0.17099,             0.02394,            0.002476,            0.002476,            0.002476
                 230,            0.033942,            0.071505,            0.023975,             0.63006,             0.77284,             0.80171,              0.4804,            0.034091,             0.17143,            0.023861,            0.002443,            0.002443,            0.002443
                 231,            0.034539,            0.073189,            0.023591,             0.65713,             0.78214,             0.80089,             0.46334,            0.036016,             0.17379,            0.023742,             0.00241,             0.00241,             0.00241
                 232,            0.035747,             0.07139,            0.023305,             0.60636,             0.78447,              0.8055,             0.48349,            0.034075,             0.17182,            0.023735,            0.002377,            0.002377,            0.002377
                 233,            0.034942,             0.07472,            0.024565,             0.61373,             0.76903,             0.80007,             0.48174,            0.033714,             0.17131,            0.023721,            0.002344,            0.002344,            0.002344
                 234,            0.034992,            0.075312,            0.023478,             0.71656,             0.72991,             0.80524,             0.47104,            0.035363,             0.17416,            0.023719,            0.002311,            0.002311,            0.002311
                 235,            0.035716,            0.079664,            0.023343,             0.73086,             0.72912,             0.80095,              0.4748,            0.034134,             0.17431,            0.023642,            0.002278,            0.002278,            0.002278
                 236,            0.033772,            0.070499,            0.023522,             0.71525,             0.76633,             0.81075,             0.47826,            0.035045,             0.17294,            0.023358,            0.002245,            0.002245,            0.002245
                 237,            0.036197,            0.075477,             0.02374,             0.72006,               0.743,             0.81111,             0.48083,            0.034193,             0.17229,            0.023374,            0.002212,            0.002212,            0.002212
                 238,            0.034574,            0.078068,             0.02233,             0.73265,             0.73486,             0.80634,             0.47532,            0.034283,             0.17241,            0.023326,            0.002179,            0.002179,            0.002179
                 239,            0.033046,            0.074888,            0.022691,             0.73925,             0.73391,             0.80493,             0.47341,            0.034308,             0.17357,            0.023194,            0.002146,            0.002146,            0.002146
                 240,             0.03504,            0.075337,            0.023456,             0.74667,             0.73541,             0.80614,             0.47879,            0.035033,             0.17343,             0.02309,            0.002113,            0.002113,            0.002113
                 241,            0.035283,            0.077655,            0.023516,             0.76192,             0.74593,             0.81016,             0.48606,            0.034287,             0.17316,            0.023203,             0.00208,             0.00208,             0.00208
                 242,            0.034297,            0.072438,            0.023749,             0.69648,             0.76895,              0.7976,             0.46451,            0.035703,             0.17433,            0.023091,            0.002047,            0.002047,            0.002047
                 243,            0.035455,            0.075134,            0.023034,             0.69182,             0.76762,             0.79757,             0.47634,            0.034257,             0.17268,            0.023125,            0.002014,            0.002014,            0.002014
                 244,            0.034014,            0.077185,            0.022512,             0.69411,             0.76873,             0.80297,             0.48236,            0.034213,             0.17294,            0.023164,            0.001981,            0.001981,            0.001981
                 245,            0.034118,            0.075432,            0.023857,             0.68085,             0.75482,             0.81394,             0.48246,            0.034798,             0.17436,            0.023138,            0.001948,            0.001948,            0.001948
                 246,            0.033937,            0.073604,            0.023544,             0.66921,             0.76441,             0.80911,             0.47497,            0.034653,             0.17376,            0.023118,            0.001915,            0.001915,            0.001915
                 247,            0.033955,            0.075202,            0.022182,             0.68197,             0.78751,             0.81349,             0.49346,            0.033965,              0.1723,            0.023122,            0.001882,            0.001882,            0.001882
                 248,            0.034683,            0.074595,            0.024018,             0.68092,              0.7884,             0.81898,             0.47922,            0.035124,             0.17452,            0.023056,            0.001849,            0.001849,            0.001849
                 249,               0.035,            0.076714,            0.022722,             0.69605,             0.77907,              0.8188,              0.4959,             0.03388,             0.17255,            0.023047,            0.001816,            0.001816,            0.001816
                 250,            0.033819,            0.075153,            0.022784,             0.70777,             0.76713,             0.82264,              0.5017,            0.033584,             0.17128,            0.023027,            0.001783,            0.001783,            0.001783
                 251,            0.034481,             0.07344,            0.022914,               0.724,             0.76493,             0.82574,             0.49911,               0.034,             0.17314,            0.023011,             0.00175,             0.00175,             0.00175
                 252,            0.033525,            0.076851,            0.023362,             0.76247,             0.76253,             0.83013,             0.49768,            0.034263,             0.17317,            0.023026,            0.001717,            0.001717,            0.001717
                 253,            0.033345,            0.075896,            0.023737,             0.71109,             0.78793,             0.82618,             0.49466,             0.03386,             0.17221,            0.023142,            0.001684,            0.001684,            0.001684
                 254,            0.033218,            0.071888,             0.02154,             0.73437,             0.75044,              0.8226,             0.48441,            0.034024,             0.17409,            0.023291,            0.001651,            0.001651,            0.001651
                 255,            0.034786,            0.077759,            0.022653,             0.68223,             0.77628,             0.82111,             0.49106,            0.034173,             0.17292,            0.023335,            0.001618,            0.001618,            0.001618
                 256,            0.032845,            0.073876,            0.021626,             0.73471,             0.75127,             0.82258,             0.48954,            0.034046,             0.17301,            0.023288,            0.001585,            0.001585,            0.001585
                 257,            0.034178,            0.075727,            0.021772,             0.72954,             0.76223,             0.82266,             0.47996,            0.035086,             0.17502,            0.023142,            0.001552,            0.001552,            0.001552
                 258,            0.035296,            0.076169,            0.023004,             0.70984,             0.76672,             0.81926,             0.49347,            0.033945,             0.17375,            0.022858,            0.001519,            0.001519,            0.001519
                 259,            0.033265,            0.069889,            0.022637,             0.71104,             0.80181,             0.82061,             0.49734,            0.033757,             0.17358,            0.022758,            0.001486,            0.001486,            0.001486
                 260,            0.034033,            0.072643,            0.021855,             0.71678,             0.78044,             0.82357,             0.48823,             0.03442,             0.17447,              0.0226,            0.001453,            0.001453,            0.001453
                 261,            0.033862,            0.077431,            0.021408,             0.70543,             0.77392,             0.82202,             0.49335,            0.033861,              0.1743,            0.022525,             0.00142,             0.00142,             0.00142
                 262,            0.032994,            0.070495,            0.022499,             0.70506,             0.77602,             0.82394,             0.49751,             0.03389,             0.17488,             0.02245,            0.001387,            0.001387,            0.001387
                 263,            0.034839,            0.076019,            0.022415,             0.68555,             0.80806,             0.82664,             0.49373,            0.034231,             0.17508,            0.022436,            0.001354,            0.001354,            0.001354
                 264,            0.035243,            0.074986,            0.023088,             0.72272,             0.79777,             0.82649,             0.49464,            0.033835,             0.17453,             0.02243,            0.001321,            0.001321,            0.001321
                 265,            0.032343,            0.076225,            0.021304,             0.69886,             0.77582,             0.82196,             0.49994,            0.033783,             0.17458,            0.022488,            0.001288,            0.001288,            0.001288
                 266,            0.033372,            0.075479,            0.022568,             0.72573,             0.75439,             0.82052,             0.49076,            0.034175,             0.17482,            0.022589,            0.001255,            0.001255,            0.001255
                 267,            0.033787,            0.075307,            0.022183,             0.71795,             0.76625,             0.82153,             0.49389,            0.033713,             0.17411,            0.022579,            0.001222,            0.001222,            0.001222
                 268,            0.032432,            0.074189,            0.022307,             0.71223,             0.78507,              0.8302,             0.49848,            0.034391,             0.17603,             0.02248,            0.001189,            0.001189,            0.001189
                 269,            0.033032,            0.074765,            0.020873,             0.72972,              0.7676,             0.83064,             0.50505,            0.033863,             0.17503,            0.022439,            0.001156,            0.001156,            0.001156
                 270,            0.032457,            0.070852,            0.021376,             0.73112,             0.80758,             0.83083,             0.50324,            0.033693,             0.17457,            0.022298,            0.001123,            0.001123,            0.001123
                 271,            0.033626,            0.079191,             0.02233,             0.72654,              0.7958,             0.83227,             0.50551,            0.033814,              0.1752,            0.022453,             0.00109,             0.00109,             0.00109
                 272,            0.033379,            0.075529,            0.021289,             0.74119,             0.78217,             0.83029,             0.49345,            0.034052,             0.17629,              0.0224,            0.001057,            0.001057,            0.001057
                 273,            0.032273,            0.073213,            0.020251,             0.73981,             0.77655,             0.83362,             0.49968,            0.033849,             0.17587,            0.022302,            0.001024,            0.001024,            0.001024
                 274,            0.031838,            0.070049,            0.020638,             0.71833,             0.80402,             0.83525,             0.50278,            0.033908,             0.17509,            0.022187,            0.000991,            0.000991,            0.000991
                 275,            0.032793,            0.077644,            0.021656,             0.72664,              0.7794,             0.83142,             0.49933,            0.034028,             0.17574,            0.022244,            0.000958,            0.000958,            0.000958
                 276,            0.033347,            0.071377,            0.020624,             0.73039,             0.77745,             0.82971,             0.50002,             0.03387,             0.17547,            0.022218,            0.000925,            0.000925,            0.000925
                 277,            0.032853,            0.074284,            0.021343,             0.72149,                 0.8,             0.83309,             0.50361,             0.03385,             0.17518,            0.022077,            0.000892,            0.000892,            0.000892
                 278,            0.034176,            0.075837,             0.02305,             0.70309,             0.80787,             0.82969,              0.4981,            0.033832,             0.17513,            0.022027,            0.000859,            0.000859,            0.000859
                 279,            0.033045,             0.07392,            0.020642,              0.7111,             0.81758,             0.83216,             0.50066,            0.033783,             0.17493,            0.021958,            0.000826,            0.000826,            0.000826
                 280,            0.033424,             0.07386,            0.020873,               0.717,             0.81807,             0.83453,             0.50441,            0.033675,             0.17496,            0.021861,            0.000793,            0.000793,            0.000793
                 281,            0.033803,            0.072298,             0.02101,             0.71084,             0.82266,             0.83838,             0.50338,            0.033819,             0.17557,            0.021695,             0.00076,             0.00076,             0.00076
                 282,            0.033252,            0.071079,            0.022768,             0.70332,             0.81905,              0.8386,               0.498,            0.034049,             0.17656,            0.021673,            0.000727,            0.000727,            0.000727
                 283,             0.03282,            0.072692,            0.021281,              0.7146,             0.82082,             0.83743,             0.50156,            0.033871,              0.1759,            0.021699,            0.000694,            0.000694,            0.000694
                 284,             0.03375,            0.079318,            0.021355,             0.70988,             0.82413,             0.83853,             0.50143,            0.033803,              0.1754,            0.021626,            0.000661,            0.000661,            0.000661
                 285,             0.03284,            0.071921,            0.021347,             0.70911,             0.81602,             0.83751,             0.50467,            0.033742,             0.17527,            0.021779,            0.000628,            0.000628,            0.000628
                 286,            0.032994,            0.074514,            0.021653,              0.7196,             0.81667,             0.83892,             0.50321,             0.03376,             0.17514,            0.021719,            0.000595,            0.000595,            0.000595
                 287,            0.032604,            0.066258,            0.019981,             0.71556,             0.81691,             0.83525,             0.50364,             0.03368,             0.17504,             0.02167,            0.000562,            0.000562,            0.000562
                 288,            0.032746,            0.074994,            0.021165,               0.723,             0.81978,             0.83622,             0.50749,            0.033632,             0.17479,            0.021701,            0.000529,            0.000529,            0.000529
                 289,            0.032855,            0.071185,             0.02017,             0.71807,             0.82452,             0.83831,             0.50734,            0.033618,             0.17451,            0.021703,            0.000496,            0.000496,            0.000496
                 290,            0.033283,            0.078383,            0.021083,              0.7158,             0.81991,             0.83375,             0.50627,            0.033613,             0.17397,             0.02171,            0.000463,            0.000463,            0.000463
                 291,            0.032805,            0.070517,            0.020577,             0.71328,             0.81463,             0.83265,             0.50348,            0.033729,             0.17401,            0.021818,             0.00043,             0.00043,             0.00043
                 292,            0.032068,            0.069962,            0.020528,             0.72029,             0.82327,             0.83575,             0.50249,             0.03371,             0.17359,            0.021756,            0.000397,            0.000397,            0.000397
                 293,            0.032735,            0.074895,             0.02122,             0.70604,             0.82011,             0.84219,             0.50838,            0.033726,             0.17379,            0.021742,            0.000364,            0.000364,            0.000364
                 294,            0.032904,            0.068973,            0.020589,             0.71263,             0.81762,              0.8431,             0.50939,            0.033676,             0.17373,            0.021698,            0.000331,            0.000331,            0.000331
                 295,            0.033632,            0.071266,            0.020066,             0.71252,             0.82481,             0.84338,             0.50964,            0.033702,             0.17367,            0.021679,            0.000298,            0.000298,            0.000298
                 296,            0.033049,            0.070257,            0.020989,             0.70816,             0.82523,             0.84254,             0.50747,            0.033738,             0.17395,            0.021649,            0.000265,            0.000265,            0.000265
                 297,            0.032304,            0.073274,            0.020534,             0.70988,             0.82656,             0.84442,             0.50926,            0.033748,             0.17368,            0.021618,            0.000232,            0.000232,            0.000232
                 298,            0.032804,            0.073973,            0.020759,             0.70986,             0.82531,             0.84227,             0.50466,            0.033817,             0.17419,             0.02161,            0.000199,            0.000199,            0.000199
                 299,            0.032127,            0.067855,            0.020047,               0.735,             0.81823,             0.84464,             0.50737,            0.033793,             0.17405,            0.021581,            0.000166,            0.000166,            0.000166
